Data from Argon1000V710mTAnode_USB2G486391__2__17-14-12-915.txt Node

Date: Thu Oct 28 17:14:12 EDT 2021
User: phys191
Spectrometer: USB2G48639
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E0
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	7.41
351	-1.58
352	-3.73
353	0.63
354	-2.72
355	2.96
356	10.27
357	32.92
358	1.37
359	-2.46
360	-10.19
361	-3.55
362	-2.93
363	10.42
364	-5.43
365	0.2
366	-3.2
367	-7.12
368	25.54
369	24.37
370	3.15
371	27.38
372	4.52
373	13.33
374	3.42
375	-2.33
376	-0.87
377	5.51
378	-1.22
379	-4.73
380	-3.8
381	-0.55
382	-2.48
383	-6.37
384	1.23
385	5.72
386	13.5
387	-0.6
388	-2.53
389	-6.15
390	0.38
391	-1.87
392	-1.84
393	1.79
394	-1.58
395	0.6
396	5.38
397	-3.82
398	12.91
399	2.6
400	-3.51
401	22.89
402	-9.12
403	10.15
404	213.19
405	22.88
406	10.37
407	3.96
408	11.93
409	1.11
410	-2.25
411	-0.62
412	2.6
413	150.8
414	3.29
415	-6.11
416	23.91
417	60.51
418	0.32
419	13.37
420	66.55
421	120.46
422	18.45
423	-0.74
424	2.21
425	7.43
426	21.64
427	113.13
428	75.36
429	31.68
430	4.09
431	29.33
432	-0.6
433	-2.5
434	51.89
435	46.57
436	21
437	2.69
438	18.56
439	14.5
440	-2.5
441	20.82
442	-8.18
443	18.45
444	17.66
445	-3.85
446	3.71
447	-4.95
448	-0.74
449	10.08
450	0.76
451	8.21
452	39.92
453	2.08
454	9.95
455	39.96
456	19.39
457	23.01
458	5.43
459	22.68
460	38.55
461	23.7
462	38.22
463	6.4
464	10.32
465	44.82
466	26.22
467	19.93
468	13.1
469	-7.23
470	-5.3
471	0.32
472	0.94
473	4.16
474	24.22
475	-0.96
476	-4.6
477	37.71
478	19.37
479	-2.08
480	3.63
481	10.22
482	13.38
483	-1.5
484	2.33
485	2.08
486	7.42
487	43.18
488	28.3
489	48.77
490	16.69
491	1.52
492	17.95
493	315.24
494	49.4
495	16.17
496	1.31
497	67.33
498	0.22
499	0
500	-10.49
501	-7.53
502	6.72
503	13.01
504	5.1
505	1.22
506	-0.94
507	2.14
508	-0.46
509	-6.56
510	-3.88
511	-1.93
512	-6.49
513	-4.66
514	0.52
515	-0.88
516	6.45
517	1.6
518	0.48
519	7.43
520	18.14
521	-0.89
522	-5.47
523	12.81
524	1.02
525	-4.76
526	11.46
527	6.94
528	-4.65
529	-6.9
530	-10.26
531	-9.63
532	7.26
533	7.57
534	-5.48
535	-5.84
536	1.45
537	5.51
538	4.6
539	5.58
540	-8.6
541	1.09
542	0.35
543	-6.48
544	4.15
545	-4.54
546	6.74
547	1.32
548	6.92
549	-11.2
550	19.33
551	15.5
552	5.04
553	-1.53
554	-2.97
555	1.29
556	7.49
557	14.03
558	14.99
559	-0.68
560	2.28
561	14.08
562	12.36
563	2.93
564	-3.81
565	3.38
566	-0.73
567	12.7
568	-3.67
569	1.39
570	-0.54
571	-7.9
572	-5.5
573	-5.82
574	1.47
575	58.56
576	18.19
577	-9.05
578	-10.38
579	-3.15
580	-1.01
581	-3.14
582	39.38
583	5.75
584	-11.41
585	-7.32
586	-3.25
587	-2.68
588	56.48
589	7.29
590	13.94
591	0.28
592	48.63
593	15.03
594	2.36
595	8.94
596	-1.51
597	1.38
598	3.75
599	5.17
600	-9.9
601	3.79
602	17.02
603	0.18
604	43.07
605	39.43
606	17.69
607	18.31
608	0.99
609	-3.42
610	2.49
611	12.24
612	18.98
613	12.53
614	29.38
615	-3.3
616	7.09
617	7.14
618	15.04
619	8.9
620	-2.71
621	-8.05
622	0.9
623	-0.47
624	-5.6
625	-8.65
626	-5.6
627	-1.89
628	-0.76
629	-7.2
630	20.85
631	1.32
632	6.63
633	-5.25
634	-4.88
635	-12.98
636	-13.11
637	-10.86
638	-1.45
639	30.93
640	2.41
641	-3.48
642	71.18
643	14.07
644	11.97
645	-1.48
646	3.9
647	6.79
648	-4.61
649	-8.32
650	-0.1
651	5.41
652	16.71
653	34.26
654	-2.08
655	3.81
656	10.15
657	131.66
658	74.22
659	17.74
660	-2.14
661	20.59
662	-7.7
663	13.63
664	-5.23
665	-1.34
666	-0.98
667	2.74
668	16
669	14.71
670	6.72
671	39.31
672	-2.02
673	-4.81
674	-1.41
675	3.29
676	58.24
677	34.94
678	8.09
679	-2.18
680	0.52
681	-8.21
682	9.47
683	-4.65
684	64.57
685	2.64
686	-5.25
687	12.27
688	65.05
689	64.57
690	21.73
691	5.1
692	3.57
693	-5.06
694	17
695	20.91
696	39.91
697	384.54
698	364.84
699	97.41
700	20.65
701	-9.14
702	-4.4
703	3.02
704	40.31
705	14.76
706	8.87
707	253.67
708	340.45
709	111.69
710	13.44
711	0.94
712	8.19
713	7.62
714	4.35
715	25.12
716	19.32
717	16.63
718	0
719	-2.71
720	3.03
721	22.08
722	6.64
723	9.83
724	-0.07
725	42.76
726	1.1
727	11.65
728	82.5
729	59.37
730	11.9
731	3.04
732	12.62
733	11.55
734	5.35
735	6.06
736	23.48
737	20.07
738	77.44
739	584.91
740	373.36
741	134.12
742	28.26
743	76.27
744	33.34
745	33.2
746	11.35
747	19.57
748	16.2
749	28.77
750	65.47
751	2837.22
752	3031.51
753	1448.29
754	363.65
755	41.01
756	17.1
757	16.22
758	10.3
759	7.04
760	20.16
761	11.4
762	11.13
763	80.36
764	1922.23
765	1425.32
766	494.35
767	79.47
768	12.34
769	1.71
770	13.36
771	7.25
772	16.39
773	643.17
774	397.82
775	138.44
776	12.11
777	4.74
778	19.36
779	-7.45
780	4.91
781	-15.75
782	-11.18
783	-11.4
784	-5.78
785	-6.43
786	-1.91
787	-0.39
788	30.54
789	1.28
790	9.64
791	6.96
792	18.59
793	21.76
794	2.3
795	296.54
796	431.22
797	233.62
798	23.8
799	11.55
800	5.05
801	181.37
802	678.68
803	397.13
804	140.13
805	28.79
806	7.59
807	10.08
808	14.41
809	2.69
810	35.31
811	619.81
812	1752.78
813	1100.61
814	421.85
815	65.73
816	12.11
817	10.2
818	-5.85
819	10.41
820	-0.97
821	-2.57
822	4.5
823	-10.38
824	4.68
825	-12.68
826	7.31
827	263.95
828	156.65
829	59.41
830	5.01
831	-3.3
832	-4.7
833	-4.54
834	6.58
835	2.43
836	5.52
837	0.69
838	3.1
839	29.78
840	0.76
841	336.06
842	448.86
843	915.11
844	474.24
845	197.21
846	57.81
847	-4.89
848	12.33
849	-0.67
850	-14.17
851	-7.39
852	39.39
853	216.09
854	106.27
855	30.55
856	-0.09
857	-3.98
858	-14.99
859	6.04
860	-10.58
861	-3.96
862	6.76
863	-1.28
864	1.41
865	-12.96
866	1.36
867	18.93
868	28.83
869	4.11
870	-2.39
871	5.01
872	-6.14
873	-12.76
874	-6.46
875	-3.35
876	-11.09
877	-0.65
878	1.3
879	-9.65
880	4.89
881	-1.47
882	-9.77
883	1.05
884	-6.95
885	-9.4
886	2.87
887	-7.5
888	-5.52
889	-0.65
890	34.64
891	-11.04
892	6.75
893	-7.5
894	-15.34
895	-11.37
896	-10.01
897	1.35
898	-9.04
899	-10.82
900	27.6
901	-12.54
902	0.63
903	1.7
904	1.25
905	-2.55
906	-4.84
907	4.44
908	0.78
909	-0.3
910	-5.81
911	-1.94
912	64.36
913	424.25
914	130.91
915	69.95
916	29.18
917	-14.94
918	-8.52
919	-0.28
920	-1.77
921	-10.54
922	-5.02
923	65.43
924	12.67
925	2.39
926	1.53
927	-5.63
928	-10.33
929	-4.46
930	-2.92
931	59.18
932	-0.6
933	-9.16
934	-3.94
935	-15.08
936	14.62
937	-7.11
938	-20.14
939	4.14
940	-9.23
941	-16.79
942	-10.83
943	-7.38
944	-7.81
945	-12.51
946	2.11
947	-8.26
948	-6.91
949	-1.72
950	-5.65
951	-6.74
952	4.74
953	-10.03
954	-19.8
955	-7.94
956	-4.06
957	-10.07
958	43.99
959	-7.17
960	-6.98
961	-8.54
962	0.59
963	-0.81
964	-1.53
965	-8.66
966	17.19
967	15.1
968	6.13
969	2.6
970	-2.21
971	-6.2
972	-10.02
973	24.97
974	-12.82
975	-13.41
976	5.71
977	-4.93
978	-5.57
979	-5.24
980	-5.35
981	-8.34
982	6.6
983	-3.81
984	-5.8
985	-2.39
986	-18.75
987	-9.03
988	-9.95
989	-15.43
990	-20.98
991	-10.73
992	-1.54
993	2.31
994	-7.11
995	6.17
996	-6.07
997	-1.39
998	-12.68
999	-5.39
1000	1.79
